           1        1.01        1.01           0
           2        1.01        1.01 1.05367e-08
           3        1.01        1.01 1.21667e-08
           4        1.01        1.01  2.8856e-08
           5        1.01        1.01 4.21468e-08
           6        1.01        1.01 5.86659e-08
           7        1.01        1.01 7.61898e-08
           8        1.01        1.01 9.48304e-08
           9        1.01        1.01  1.1521e-07
          10        1.01        1.01 1.36571e-07
          11        1.01        1.01 1.59164e-07
          12        1.01        1.01 1.82805e-07
          13        1.01        1.01  2.0759e-07
          14        1.01        1.01  2.3341e-07
          15        1.01        1.01 2.60181e-07
          16        1.01        1.01 2.87862e-07
          17        1.01        1.01 3.16535e-07
          18        1.01        1.01 3.46022e-07
          19     1.01001        1.01 3.76368e-07
          20     1.01001        1.01 4.07554e-07
          21     1.01001        1.01 4.39569e-07
          22     1.01001        1.01 4.72339e-07
          23     1.01001        1.01 5.05905e-07
          24     1.01001        1.01 5.40223e-07
          25     1.01001        1.01 5.75285e-07
          26     1.01001        1.01 6.11066e-07
          27     1.01001        1.01 6.47548e-07
          28     1.01001        1.01 6.84718e-07
          29     1.01001        1.01 7.22573e-07
          30     1.01001        1.01 7.61098e-07
          31     1.01001        1.01 8.00276e-07
          32     1.01002     1.01001 8.40109e-07
          33     1.01002     1.01001 8.80568e-07
          34     1.01002     1.01001 9.21667e-07
          35     1.01002     1.01001 9.63371e-07
          36     1.01002     1.01001 1.00568e-06
          37     1.01002     1.01001  1.0486e-06
          38     1.01002     1.01001  1.0921e-06
          39     1.01002     1.01001 1.13618e-06
          40     1.01002     1.01001 1.18084e-06
          41     1.01003     1.01001 1.22607e-06
          42     1.01003     1.01001 1.27186e-06
          43     1.01003     1.01001  1.3182e-06
          44     1.01003     1.01001 1.36509e-06
          45     1.01003     1.01001 1.41252e-06
          46     1.01003     1.01001 1.46048e-06
          47     1.01003     1.01001 1.50897e-06
          48     1.01004     1.01001 1.55799e-06
          49     1.01004     1.01001 1.60753e-06
          50     1.01004     1.01001 1.65758e-06
          51     1.01004     1.01001 1.70813e-06
          52     1.01004     1.01001 1.75919e-06
          53     1.01004     1.01001 1.81075e-06
          54     1.01005     1.01002  1.8628e-06
          55     1.01005     1.01002 1.91534e-06
          56     1.01005     1.01002 1.96836e-06
          57     1.01005     1.01002 2.02186e-06
          58     1.01005     1.01002 2.07584e-06
          59     1.01005     1.01002 2.13029e-06
          60     1.01006     1.01002 2.18521e-06
          61     1.01006     1.01002 2.24059e-06
          62     1.01006     1.01002 2.29644e-06
          63     1.01006     1.01002 2.35273e-06
          64     1.01006     1.01002 2.40949e-06
          65     1.01007     1.01002 2.46669e-06
          66     1.01007     1.01002 2.52434e-06
          67     1.01007     1.01002 2.58243e-06
          68     1.01007     1.01002 2.64096e-06
          69     1.01007     1.01002 2.69993e-06
          70     1.01008     1.01003 2.75933e-06
          71     1.01008     1.01003 2.81917e-06
          72     1.01008     1.01003 2.87943e-06
          73     1.01008     1.01003 2.94012e-06
          74     1.01009     1.01003 3.00123e-06
          75     1.01009     1.01003 3.06275e-06
          76     1.01009     1.01003  3.1247e-06
          77     1.01009     1.01003 3.18706e-06
          78     1.01009     1.01003 3.24984e-06
          79      1.0101     1.01003 3.31302e-06
          80      1.0101     1.01003 3.37661e-06
          81      1.0101     1.01003  3.4406e-06
          82     1.01011     1.01004   3.505e-06
          83     1.01011     1.01004  3.5698e-06
          84     1.01011     1.01004   3.635e-06
          85     1.01011     1.01004 3.70059e-06
          86     1.01012     1.01004 3.76658e-06
          87     1.01012     1.01004 3.83296e-06
          88     1.01012     1.01004 3.89973e-06
